"","D1_NC1","D1_NC10","D1_NC11","D1_NC12","D1_NC13","D1_NC14","D1_NC15","D1_NC16","D1_NC17","D1_NC18","D1_NC19","D1_NC2","D1_NC20","D1_NC21","D1_NC22","D1_NC23","D1_NC24","D1_NC25","D1_NC26","D1_NC27","D1_NC3","D1_NC4","D1_NC5","D1_NC6","D1_NC7","D1_NC8","D1_NC9","D1_UC1","D1_UC10","D1_UC11","D1_UC12","D1_UC13","D1_UC14","D1_UC15","D1_UC16","D1_UC17","D1_UC18","D1_UC19","D1_UC2","D1_UC20","D1_UC21","D1_UC22","D1_UC23","D1_UC24","D1_UC25","D1_UC26","D1_UC27","D1_UC28","D1_UC29","D1_UC3","D1_UC4","D1_UC5","D1_UC6","D1_UC7","D1_UC8","D1_UC9","D2_NC1","D2_NC2","D2_NC3","D2_NC4","D2_NC5","D2_NC6","D2_UC2","D2_UC3","D2_UC4","D2_UC5"
"97",3,4,0,0,0,0,1,1,0,0,2,0,2,1,2,3,0,0,0,3,0,2,0,0,1,1,2,0,2,1,0,0,1,1,4,0,0,0,1,4,0,1,1,0,0,4,1,3,0,1,0,2,5,2,2,1,1,0,0,1,0,0,2,4,0,3
"98",1,1,1,0,0,2,0,2,1,0,0,3,0,2,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,1,3,1,0,0,1,1,1,1,0,0,0,0,2,0,0,2,0,0,0,1,1,0,1,3,0,0,0,0,0,1,0,3,1,1,0
"99",0,0,0,0,3,0,2,1,0,0,0,0,1,0,3,1,0,4,1,0,0,0,0,0,7,0,0,1,1,3,2,0,2,1,1,1,1,0,1,2,0,2,1,0,1,0,0,4,0,0,0,0,2,0,0,1,1,0,1,0,2,1,1,9,0,1
"100",1,5,1,0,0,2,0,2,0,0,2,0,1,1,1,0,0,1,0,0,0,0,1,1,2,1,1,0,1,1,0,1,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1,0,2,1
"101",0,3,1,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,0,0,1,4,0,0,1,0,0,0,2,0,0,0,3,0,1
"102",1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,3,0,0,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,1,1,3,0,0,0,4,1,0,4,1,0,0,0,0,0,0,2,2,1,1
"103",0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"104",1,3,0,0,1,0,0,0,2,2,0,0,1,2,0,1,0,0,0,0,2,0,0,1,3,0,1,1,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,2,1,1,4,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1
"105",0,1,0,0,2,1,0,0,1,2,0,1,3,3,0,0,3,3,0,1,2,1,4,5,0,0,1,0,3,3,1,5,0,2,3,5,0,3,3,0,1,0,0,4,2,2,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"106",3,1,0,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,0,5,0,4,0,0,0,1,0,0,1,2,0,0,4,1,0,0,1,1,1,3,1,0,1,0,0,0,0,0,1,2,5,0,1
"107",2,4,2,1,0,1,0,1,1,1,1,0,0,0,0,0,2,3,0,0,1,0,2,2,0,0,0,0,0,7,4,3,2,0,1,2,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0
"108",3,4,2,1,1,1,0,2,2,1,1,1,1,3,0,0,0,1,0,1,2,1,1,0,0,0,1,0,0,2,2,0,1,1,1,1,0,1,1,1,2,2,0,2,0,2,1,2,1,0,0,0,0,1,3,0,0,1,0,0,1,0,3,0,2,1
"109",0,2,1,1,0,2,0,1,0,0,2,0,1,1,0,1,0,0,0,0,1,1,2,1,0,0,0,0,2,0,1,0,1,2,2,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,2,0,0,0,0,1
"110",2,2,2,1,1,0,0,3,1,0,2,2,2,0,0,0,1,1,0,3,1,3,1,1,0,0,2,0,0,4,0,0,0,1,3,1,0,1,0,2,2,0,0,0,0,4,0,1,0,2,0,2,1,2,1,0,1,0,0,0,1,0,1,0,2,0
"111",0,4,0,0,0,1,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,3,0,0,0,0,0,1,0,3,1,2,1,0,0,0,1,1,2,1,1,4,2,0,1,1,1,3,1,0,2,1,1,0,3,0,0,1,0,0,2,0,2
"112",0,5,1,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,2,1,0,0,0,0
"113",1,2,1,0,0,1,5,1,0,0,1,0,0,1,4,2,0,0,1,0,0,1,0,0,4,1,1,4,3,0,1,0,1,1,1,1,0,0,1,2,1,4,1,0,1,1,1,0,0,0,3,1,1,1,0,1,0,0,0,0,0,0,1,4,0,2
"114",0,3,0,0,0,0,0,0,3,0,2,0,0,2,0,0,2,2,0,0,3,0,1,0,0,0,0,0,3,3,0,3,0,0,0,3,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"115",3,1,2,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,2,1,3,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0,2,0,1,0,1,1,2,0,0,1,1,2,0,1,0,0,0,0,0,1,0,1,0
"116",0,1,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,0,1,0,0,3,1,3,1,1,1,2,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,5,0,2
"117",2,1,1,0,1,1,0,0,0,2,1,0,0,1,1,0,2,0,1,1,0,1,0,2,0,0,0,1,1,1,1,2,0,2,1,1,0,2,0,1,1,1,0,1,0,0,2,1,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,1,0,1
"118",0,0,0,1,0,0,0,3,0,0,0,2,1,2,6,2,0,0,0,0,0,3,0,0,2,0,0,2,1,0,0,0,0,2,1,1,2,0,0,1,0,1,0,0,3,1,0,0,1,1,1,1,3,0,0,0,0,0,0,1,1,0,1,2,3,3
"119",0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,1,0,2,0,1,0,1,1,1,0,2,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1,8,0,2
"120",0,5,3,2,1,0,0,1,0,0,0,0,4,1,0,0,4,2,0,0,0,0,1,5,0,0,0,0,2,6,1,5,0,0,0,2,0,1,0,0,3,0,0,5,0,0,1,4,0,1,0,0,1,1,0,0,1,1,0,0,2,1,1,0,0,0
"121",0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,1,0,1,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,2,2,2
"122",0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,2,1,2,0,0,0,1,0,0,1,0,0,2,1,0,0,0,1,1,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,1,0,0,0,2,1,1,0,1
"123",0,7,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,4,1,3,1,2,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"124",2,2,1,1,1,0,0,0,0,2,1,1,1,1,0,0,3,1,0,1,0,1,3,0,0,0,1,0,1,1,0,0,1,1,1,2,0,2,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,1,2,0,1,0,0,0,2,0,1,0,0,0
"125",2,5,1,1,1,0,1,1,0,0,0,1,0,1,5,1,0,0,0,1,0,1,0,0,3,1,0,0,1,0,0,0,4,2,0,1,2,1,0,1,0,0,0,0,4,2,1,1,0,3,3,2,0,1,1,2,0,2,0,3,2,0,2,0,0,1
"126",1,2,2,0,1,2,1,1,2,1,0,2,1,2,0,0,1,0,1,0,1,1,0,1,2,0,1,0,3,2,2,0,3,0,1,3,0,0,1,0,0,0,1,2,1,1,0,0,1,1,0,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0
"127",1,1,1,0,1,5,2,4,0,3,0,2,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,2,0,0,1,3,0,3,1,0,1,0,1,1,0,1,3,1,1,1,0,2,0,0,1,2,1,1,0,0,0,2,1,1,1,1,1,1,3,3
"128",0,1,1,1,3,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,0,1,1,1,0,0,1,0,1,0,1,1,0,2,0,1,0,1,1,0,1,0,0,3,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,3,0,1,0,0,0
"129",3,0,1,1,0,0,0,0,0,0,1,0,4,0,0,1,0,2,0,2,1,3,3,1,1,1,1,0,1,1,3,0,1,2,2,0,0,0,0,0,1,1,0,1,0,3,1,1,0,2,0,0,1,1,2,0,1,1,0,0,2,0,2,1,2,0
"130",0,0,0,0,0,0,2,2,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,2,1,0,2,1,3,0,0,2,0,0,0,3,0,1,1,0,0,0,1,2,1,0,1,0,0,0,3,2,0,0,2,0,0,0,1,0,1,0,1,1,0
"131",1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,2,0,0,2,1,1,1,0,0,2,0,0,1,0,0,0,0,1,0,0,7,1,1,0,0,1
"132",0,2,3,0,2,3,0,0,1,0,1,1,0,0,0,0,4,1,0,1,0,0,1,1,0,0,2,0,0,1,1,11,1,3,0,3,0,0,1,0,2,0,0,3,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,2,0
"133",2,3,1,1,3,2,0,3,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,2,2,1,0,2,0,2,2,0,0,0,1,3,0,0,0,1,1,0,1,1,0,0,0,3,1,2,0,1,0,0,0,1,0,3,0,0,1
"134",0,0,0,0,0,0,3,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,8,0,1
"135",0,1,0,0,1,1,0,3,0,0,0,1,1,0,0,1,0,1,0,1,1,1,2,1,0,0,1,0,2,2,1,2,0,1,1,0,0,0,1,0,1,0,0,3,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"136",0,1,1,0,1,2,0,0,1,1,0,0,2,1,0,0,0,3,0,1,1,2,1,3,0,0,1,0,2,5,5,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"137",1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,0,1,0,0,0,1,0,1,1,1,3,0,0,0,1,1,0,0,1,0,0,1,3,2,1,1,0,1,2,0,1,0,0,1,0,3,1,0,1,0,0,0,0,0,2,1,5,0,1
"138",4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,3,1,2,4,0,1,0,1,0,1,2,0,1,2,0,3,2,0,0,1,1,0,0,0,0,1,2,0,2,0,0,0,1,0,3,4,1,3,0,0,0,1,0,1,0,2,0
"139",2,0,7,1,2,0,1,0,0,2,0,0,0,1,0,0,0,3,0,0,1,0,1,1,1,0,0,0,2,4,1,9,1,0,0,3,1,2,1,0,2,0,0,5,2,0,2,2,0,1,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,1
"140",5,5,4,4,2,4,1,2,3,1,2,0,4,5,0,0,3,2,1,2,1,5,3,4,0,0,1,0,1,9,3,4,0,0,2,2,0,1,1,1,4,1,0,0,2,1,0,1,2,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,3,3
"141",2,1,2,0,3,2,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,3,2,0,0,1,0,0,3,0,6,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
"142",0,2,1,0,3,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
"143",1,3,1,1,1,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,2,0,2,1,3,3,0,3,1,1,0,2,0,1,3,1,2,2,1,0,1,0,3,2,0,4,1,1,0,1,0,1,3,0,0,2,0,2
"144",0,2,0,0,0,1,2,2,0,1,0,0,0,0,1,5,0,1,3,0,0,1,0,1,4,3,2,3,0,1,3,0,2,0,1,0,1,1,1,6,2,0,2,1,1,2,0,0,0,0,1,2,8,1,1,0,1,0,0,5,1,1,1,16,1,0
"145",0,2,0,0,0,4,0,2,0,0,2,2,0,0,5,3,0,0,2,1,0,0,0,0,7,2,2,1,0,2,2,0,2,0,1,1,0,0,1,1,2,2,1,0,0,1,0,2,0,1,1,0,1,1,1,2,0,0,0,1,0,1,0,4,2,3
"146",0,1,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,4,2,0,2,0,2,1,0,0,7,0,0,0,0,0,7,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"147",0,7,3,1,2,1,0,0,1,0,2,1,2,2,0,0,4,1,0,0,0,0,1,3,0,0,1,0,3,6,1,4,0,0,0,3,1,1,2,0,2,0,0,4,0,1,1,1,0,1,0,0,0,1,3,0,0,3,0,1,6,1,0,0,0,1
"148",2,5,5,0,2,5,0,1,2,2,0,0,1,0,0,1,1,2,0,0,2,0,1,2,0,0,1,0,0,2,2,4,0,2,0,1,0,0,0,0,1,0,0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0
"149",0,2,1,0,0,0,0,1,0,0,1,0,1,0,2,1,2,2,1,1,2,0,2,2,0,0,0,0,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,1,0
"150",0,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,2,3,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0
"151",1,0,1,0,1,1,0,2,0,0,0,1,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"152",0,7,4,1,2,1,0,0,2,2,4,1,1,6,0,0,1,3,0,2,1,1,2,7,0,0,0,0,0,4,3,14,0,2,0,5,0,1,1,0,2,2,0,1,1,1,2,2,0,0,0,1,1,3,0,0,2,0,1,0,2,2,0,0,0,0
"153",0,0,0,0,1,0,1,2,0,0,0,1,1,0,1,2,0,0,1,0,0,2,0,0,0,1,2,5,0,0,2,0,0,2,1,0,1,0,0,2,0,2,1,1,1,1,1,1,0,3,2,1,0,1,0,1,0,0,0,1,0,0,1,4,0,0
"154",0,1,2,2,2,1,0,0,0,0,1,1,2,1,0,1,0,1,1,0,2,1,1,3,0,0,3,0,2,4,1,2,0,2,1,0,0,3,0,1,2,0,0,0,1,0,2,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,2
"155",1,2,0,0,1,1,0,1,0,0,0,0,1,0,3,5,0,0,1,0,1,0,0,1,1,0,0,2,0,0,0,0,2,1,1,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,3,1,1
"156",1,1,1,1,0,0,0,1,1,0,0,1,2,1,1,0,1,0,0,1,0,2,0,1,0,0,1,0,2,2,0,0,1,1,2,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
"157",0,0,2,0,2,0,0,2,1,2,0,0,2,0,1,0,3,1,0,1,0,0,2,4,0,1,0,1,4,4,2,4,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0
"158",0,1,0,2,1,1,1,1,1,2,2,0,4,3,0,1,0,0,1,1,1,0,2,1,1,0,1,0,0,2,0,1,4,0,0,2,0,1,1,1,0,0,0,4,0,4,0,0,0,0,0,0,1,1,1,1,3,0,0,0,8,1,1,2,1,2
"159",0,2,0,1,1,4,0,0,2,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,4,1,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
"160",0,0,0,0,2,0,1,0,2,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,3,0,0,2,1,4,0,0,2,0,2,2,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2
"161",2,1,3,0,2,2,2,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,1,0,2,2
"162",0,2,3,0,0,0,0,1,2,0,0,1,2,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,1,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"163",0,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,3,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,2,0
"164",1,2,0,1,2,1,2,1,2,2,0,1,1,4,0,1,2,1,0,0,1,0,0,0,0,0,0,1,2,0,1,7,2,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,2,2
"165",0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,1,0,0,0,1,1,0,1,1,2,8,0,0
"166",1,0,0,1,1,0,1,0,0,0,1,1,0,0,2,1,1,0,0,0,1,1,0,0,1,0,2,2,1,1,0,0,1,0,1,2,0,0,1,1,0,1,1,0,0,2,1,1,0,0,3,1,0,1,1,1,1,0,0,1,0,0,2,3,0,2
"167",4,3,0,0,0,0,0,3,0,0,1,0,2,1,1,1,0,0,0,2,0,4,0,1,0,3,0,1,0,1,0,0,1,0,2,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,2,1
"168",0,0,2,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,1,0,1,1,0,0,0,1,0,0,0,3,0,1,1,1,0,0,2,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1
"169",1,2,0,0,0,0,0,2,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0
"170",0,2,0,0,0,0,0,1,0,0,2,1,0,0,2,2,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,2,3,0,0,2,1,0,1,3,0,3,1,2,0,1
"171",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,1,1,0,0,0,0,0,0,5,0,0
"172",0,0,0,0,0,0,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,1,4,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,0
"173",1,3,2,1,0,0,1,2,0,1,3,0,2,1,0,0,0,3,1,2,0,3,3,1,0,0,1,0,2,3,3,0,2,3,3,1,0,1,1,0,4,0,0,1,1,3,1,0,0,3,1,6,1,2,5,0,0,0,0,0,4,0,2,1,0,1
"174",2,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,1,2,1,0,0,1,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,2,1
"175",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,2,2,0,1
"176",0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1,1,1,3,3,0,0,0,0,0,2,1,0,2,2,0,3,0,2
"177",1,1,1,2,4,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,4,1,1,2,0,0,1,0,0,3,1,0,2,2,1,0,0,0,0,1,2,1,0,0,0,0,0,2,1,1,2,1,2,1,4,0,0,0,0,0,2,0,1,2,2,1
"178",0,1,0,0,2,3,0,2,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,1,0,2,0,0,2,2,1,0,0,1,3,1,0,0,0,1,1,2,2,2,0,0,2,0,0,2,1,3,0,0,2,0,0,1,1,0,0,0,0,0,1
"179",0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,3,0,1,1,1,1,1,0,0
"180",0,1,0,0,0,1,1,1,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0,2,1,2,1,2,0,0,0,1,0,0,1,2,0,0,2,1,0,0,0,0,3,0,0,0,1,0,0,2,1,0,1,4,0,0,1,1,2,0,3,0,0
"181",1,2,3,0,0,7,0,0,1,2,0,2,1,1,1,3,2,5,2,1,0,0,2,1,2,0,1,1,3,2,2,4,1,0,1,0,0,1,0,3,1,1,0,3,1,2,2,2,1,0,0,0,2,1,0,0,1,0,0,0,1,2,0,0,2,0
"182",1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,3,1,0,0,0,0,1,5,0,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,7,0,1,0,0,0,1,1,0,1,1,1,2,23,0,1
"183",0,0,2,1,2,0,0,0,0,1,0,2,1,2,1,0,0,3,0,1,2,0,0,2,0,1,0,0,0,1,0,8,0,1,1,4,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
"184",2,1,1,1,0,2,0,0,1,0,1,0,2,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,1,2,2,0,0,1,1,1,0,1,1,1,0,0,4,0,3,0,3,1,0,0,1,0,1,0,0,1
"185",0,1,1,0,0,3,1,2,2,0,2,0,3,4,2,3,0,0,1,1,2,0,2,0,0,1,2,0,1,0,0,1,0,1,3,0,1,0,1,1,2,1,0,2,0,0,0,0,1,2,1,0,2,1,1,1,1,5,0,3,7,2,4,0,2,2
"186",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,2,3,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"187",1,2,0,0,0,3,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2,2,0,8,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"188",2,4,3,0,0,4,0,1,1,2,1,6,2,2,2,5,3,1,3,1,2,1,3,2,5,3,2,2,1,4,1,4,1,1,1,3,1,2,1,3,3,0,2,1,2,3,3,1,1,2,1,0,7,3,0,3,1,0,1,5,0,1,0,3,2,1
"189",1,4,6,2,1,3,1,2,2,1,1,1,3,4,0,0,2,6,0,2,1,2,2,4,1,0,3,0,3,4,4,2,1,3,2,2,0,3,2,1,4,0,1,2,0,0,1,2,2,2,0,1,0,1,1,0,1,1,0,0,2,0,0,0,2,4
"190",1,4,0,0,0,0,0,1,1,0,2,1,1,2,0,2,0,0,0,1,1,3,0,0,0,0,1,0,0,2,0,0,1,2,2,2,1,1,0,1,2,0,0,1,0,0,0,3,1,1,0,0,1,0,3,2,2,1,0,0,3,0,2,0,1,0
"191",1,4,1,0,2,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,1,0,0,4,0,4,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0
"192",0,1,1,0,0,1,2,2,0,0,0,0,3,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,2,1,1,0,1,0,0,0,0,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0
"193",0,5,1,1,7,3,1,1,2,2,0,1,2,5,0,1,1,6,1,1,1,0,4,3,2,0,0,1,2,4,1,1,3,2,1,4,0,3,2,0,2,0,0,6,2,0,1,13,0,2,3,0,0,1,1,0,1,2,1,1,3,1,0,3,1,0
"194",1,1,0,1,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,3,2,0,3,0,0,0,0,1,0,0,1,0,2,0,0,1,1,2,1,0,4,0,0,0,0,0,1,1,4,3,2,1
"195",1,0,0,0,0,0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,1,0,1,0,0,1,1,1,0,2,0,1,0,1,0,0,0,0,3,2,0,0,0,1,0,0,1,0,1,0
"196",2,0,0,0,1,0,0,1,0,0,2,1,0,0,2,2,1,0,1,1,2,2,1,0,0,0,4,0,1,1,0,0,2,0,4,3,0,0,1,1,3,1,1,1,0,1,3,1,1,0,2,1,4,1,0,2,0,0,0,0,0,0,0,3,0,1
